,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B9,B11,B12,AOT,WVP,SCL,TCI_R,TCI_G,TCI_B,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,date,longitude,latitude,cosVZA,cosSZA,cosRAA,QC,partition
0,1,31,0.0128,0.0147,0.0422,0.1111,0.132,1487,0.152,1532,0.0903,0.0572,109,647,4,15,14,4,0,0,0,0,0,1.54498E+12,-95.19346655,39.04328978,0.9881,0.4426,-0.4955,0,5
1,1,31,0.0128,0.0147,0.0422,0.1111,0.132,1487,0.152,1532,0.0903,0.0572,109,647,4,15,14,4,0,0,0,0,0,1.54498E+12,-95.19346655,39.04328978,0.9881,0.4426,-0.4955,0,5
2,1,45,0.0141,0.0159,0.0439,0.1099,0.1309,1481,0.1505,1532,0.095,0.0608,109,645,4,17,15,6,0,0,0,0,0,1.54498E+12,-95.19277373,39.04330281,0.9881,0.4426,-0.4955,0,5
3,24,29,0.0188,0.016,0.0487,0.1341,0.1536,1653,0.1717,1775,0.099,0.0579,109,1231,4,17,20,5,0,0,0,0,0,1.54515E+12,-95.19346655,39.04328978,0.9924,0.4332,0.521,0,5
4,24,29,0.0188,0.016,0.0487,0.1341,0.1536,1653,0.1717,1775,0.099,0.0579,109,1231,4,17,20,5,0,0,0,0,0,1.54515E+12,-95.19346655,39.04328978,0.9924,0.4332,0.521,0,5
5,32,79,0.024,0.0233,0.0527,0.1284,0.1483,1604,0.17,1767,0.1162,0.0709,109,1214,4,24,25,9,0,0,0,0,0,1.54515E+12,-95.19277373,39.04330281,0.9924,0.4332,0.521,0,5
6,1,1,0.0057,0.0064,0.0374,0.1143,0.1349,1571,0.1602,1562,0.0815,0.0447,121,450,4,7,6,1,0,0,0,0,0,1.54541E+12,-95.19346655,39.04328978,0.9882,0.4392,-0.516,0,5
7,1,1,0.0057,0.0064,0.0374,0.1143,0.1349,1571,0.1602,1562,0.0815,0.0447,121,450,4,7,6,1,0,0,0,0,0,1.54541E+12,-95.19346655,39.04328978,0.9882,0.4392,-0.516,0,5
8,1,2,0.0118,0.0156,0.0412,0.1077,0.1272,1506,0.1512,1566,0.1033,0.062,121,453,4,17,13,1,0,0,0,0,0,1.54541E+12,-95.19277373,39.04330281,0.9882,0.4392,-0.516,0,5
9,1,29,0.0129,0.0147,0.0472,0.1289,0.1507,1748,0.1758,1742,0.1038,0.0604,121,424,4,16,14,4,0,0,0,0,0,1.54559E+12,-95.19346655,39.04328978,0.9923,0.4307,0.5427,0,5
10,1,29,0.0129,0.0147,0.0472,0.1289,0.1507,1748,0.1758,1742,0.1038,0.0604,121,424,4,16,14,4,0,0,0,0,0,1.54559E+12,-95.19346655,39.04328978,0.9923,0.4307,0.5427,0,5
11,2,64,0.017,0.0203,0.0501,0.1259,0.1461,1677,0.1704,1761,0.1173,0.0733,121,410,4,21,18,8,0,0,0,0,0,1.54559E+12,-95.19277373,39.04330281,0.9923,0.4307,0.5427,0,5
12,1,1,0.0043,0.0061,0.034,0.1098,0.1332,1479,0.1522,1590,0.0846,0.0544,138,940,4,7,5,1,0,0,0,0,0,1.54671E+12,-95.19346655,39.04328978,0.9881,0.4467,-0.535,0,5
13,1,1,0.0043,0.0061,0.034,0.1098,0.1332,1479,0.1522,1590,0.0846,0.0544,138,940,4,7,5,1,0,0,0,0,0,1.54671E+12,-95.19346655,39.04328978,0.9881,0.4467,-0.535,0,5
14,1,1,0.0059,0.009,0.0352,0.1058,0.1291,1449,0.1489,1555,0.0925,0.0617,138,938,4,10,7,2,0,0,0,0,0,1.54671E+12,-95.19277373,39.04330281,0.9881,0.4467,-0.535,0,5
15,1,3,0.0118,0.0099,0.0446,0.1299,0.1543,1712,0.1744,1788,0.0996,0.0558,127,544,4,10,13,3,0,0,0,0,0,1.54688E+12,-95.19346655,39.04328978,0.9923,0.4406,0.5592,0,5
16,1,3,0.0118,0.0099,0.0446,0.1299,0.1543,1712,0.1744,1788,0.0996,0.0558,127,544,4,10,13,3,0,0,0,0,0,1.54688E+12,-95.19346655,39.04328978,0.9923,0.4406,0.5592,0,5
17,2,16,0.0126,0.0131,0.0487,0.1332,0.1586,1760,0.1811,1839,0.1124,0.0684,184,806,4,14,13,3,0,0,0,0,0,1.54904E+12,-95.19346655,39.04328978,0.9923,0.5111,0.6226,0,5
18,2,16,0.0126,0.0131,0.0487,0.1332,0.1586,1760,0.1811,1839,0.1124,0.0684,184,806,4,14,13,3,0,0,0,0,0,1.54904E+12,-95.19346655,39.04328978,0.9923,0.5111,0.6226,0,5
19,2,32,0.0161,0.0178,0.0531,0.1324,0.1541,1717,0.1761,1857,0.1245,0.0793,184,794,4,19,17,6,0,0,0,0,0,1.54904E+12,-95.19277373,39.04330281,0.9923,0.5111,0.6226,0,5
20,1,1,0.0026,0.0038,0.0356,0.1103,0.132,1443,0.1499,1512,0.0871,0.0548,196,1078,4,5,4,2,0,0,0,0,0,1.55016E+12,-95.19346655,39.04328978,0.9881,0.5781,-0.6097,0,5
21,1,1,0.0026,0.0038,0.0356,0.1103,0.132,1443,0.1499,1512,0.0871,0.0548,196,1078,4,5,4,2,0,0,0,0,0,1.55016E+12,-95.19346655,39.04328978,0.9881,0.5781,-0.6097,0,5
22,1,1,0.0047,0.0074,0.0386,0.1078,0.1281,1433,0.1461,1522,0.0949,0.0632,196,1044,4,9,6,2,0,0,0,0,0,1.55016E+12,-95.19277373,39.04330281,0.9881,0.5781,-0.6097,0,5
23,1,1,0.0025,0.0054,0.0378,0.1198,0.1437,1678,0.1658,1682,0.0743,0.0476,196,294,4,8,4,1,0,0,0,0,0,1.55103E+12,-95.19346655,39.04328978,0.9881,0.6265,-0.6231,0,5
24,1,1,0.0025,0.0054,0.0378,0.1198,0.1437,1678,0.1658,1682,0.0743,0.0476,196,294,4,8,4,1,0,0,0,0,0,1.55103E+12,-95.19346655,39.04328978,0.9881,0.6265,-0.6231,0,5
25,1,1,0.0056,0.0116,0.0444,0.1206,0.1428,1674,0.1664,1740,0.0828,0.0559,196,310,4,13,7,2,0,0,0,0,0,1.55103E+12,-95.19277373,39.04330281,0.9881,0.6265,-0.6231,0,5
26,1,4,0.0126,0.0116,0.0483,0.1219,0.1419,1579,0.1635,1658,0.1008,0.0592,196,606,4,12,14,2,0,0,0,0,0,1.55232E+12,-95.19346655,39.04328978,0.9882,0.7011,-0.6505,0,5
27,1,4,0.0126,0.0116,0.0483,0.1219,0.1419,1579,0.1635,1658,0.1008,0.0592,196,606,4,12,14,2,0,0,0,0,0,1.55232E+12,-95.19346655,39.04328978,0.9882,0.7011,-0.6505,0,5
28,1,14,0.0148,0.0149,0.0491,0.1214,0.1422,1590,0.1622,1633,0.1099,0.0656,196,598,4,16,16,3,0,0,0,0,0,1.55232E+12,-95.19277373,39.04330281,0.9882,0.7011,-0.6505,0,5
29,1,13,0.0142,0.012,0.0484,0.1227,0.1435,1615,0.1639,1623,0.0988,0.0632,196,640,4,13,15,3,0,0,0,0,0,1.55276E+12,-95.19346655,39.04328978,0.9882,0.7253,-0.6462,0,5
30,1,13,0.0142,0.012,0.0484,0.1227,0.1435,1615,0.1639,1623,0.0988,0.0632,196,640,4,13,15,3,0,0,0,0,0,1.55276E+12,-95.19346655,39.04328978,0.9882,0.7253,-0.6462,0,5
31,1,50,0.0178,0.0189,0.0524,0.1182,0.1411,1573,0.1589,1657,0.1155,0.0771,196,659,4,20,19,6,0,0,0,0,0,1.55276E+12,-95.19277373,39.04330281,0.9882,0.7253,-0.6462,0,5
32,207,211,0.0394,0.0385,0.0799,0.1564,0.1769,1961,0.1987,2003,0.1461,0.0943,196,374,4,40,41,23,0,0,0,0,0,1.55293E+12,-95.19346655,39.04328978,0.9922,0.7248,0.6813,0,5
33,207,211,0.0394,0.0385,0.0799,0.1564,0.1769,1961,0.1987,2003,0.1461,0.0943,196,374,4,40,41,23,0,0,0,0,0,1.55293E+12,-95.19346655,39.04328978,0.9922,0.7248,0.6813,0,5
34,204,236,0.0418,0.0413,0.0817,0.1562,0.1757,1966,0.1987,2006,0.1577,0.1025,196,378,4,42,43,25,0,0,0,0,0,1.55293E+12,-95.19277373,39.04330281,0.9922,0.7248,0.6813,0,5
35,1,20,0.0175,0.0178,0.0553,0.127,0.1461,1635,0.1678,1682,0.1102,0.0648,196,436,4,19,18,3,0,0,0,0,0,1.55319E+12,-95.19346655,39.04328978,0.9881,0.7488,-0.6623,0,5
36,1,20,0.0175,0.0178,0.0553,0.127,0.1461,1635,0.1678,1682,0.1102,0.0648,196,436,4,19,18,3,0,0,0,0,0,1.55319E+12,-95.19346655,39.04328978,0.9881,0.7488,-0.6623,0,5
37,1,23,0.0185,0.0183,0.0569,0.1285,0.1481,1669,0.1694,1671,0.1167,0.0699,196,435,4,19,19,4,0,0,0,0,0,1.55319E+12,-95.19277373,39.04330281,0.9881,0.7488,-0.6623,0,5
38,392,444,0.0511,0.0465,0.0838,0.1527,0.1754,1885,0.1981,1978,0.1301,0.0828,127,1252,4,48,53,46,0,0,0,0,0,1.55362E+12,-95.19346655,39.04328978,0.9882,0.7714,-0.6573,0,5
39,392,444,0.0511,0.0465,0.0838,0.1527,0.1754,1885,0.1981,1978,0.1301,0.0828,127,1252,4,48,53,46,0,0,0,0,0,1.55362E+12,-95.19346655,39.04328978,0.9882,0.7714,-0.6573,0,5
40,395,471,0.0531,0.0487,0.0864,0.152,0.1746,1894,0.1961,2006,0.1421,0.0911,127,1259,4,50,54,48,0,0,0,0,0,1.55362E+12,-95.19277373,39.04330281,0.9882,0.7714,-0.6573,0,5
41,1,30,0.02,0.0182,0.0583,0.1268,0.147,1683,0.1669,1656,0.1083,0.0633,196,269,4,19,21,4,0,0,0,0,0,1.55405E+12,-95.19346655,39.04328978,0.9882,0.7927,-0.6736,0,5
42,1,30,0.02,0.0182,0.0583,0.1268,0.147,1683,0.1669,1656,0.1083,0.0633,196,269,4,19,21,4,0,0,0,0,0,1.55405E+12,-95.19346655,39.04328978,0.9882,0.7927,-0.6736,0,5
43,2,42,0.0214,0.0204,0.0597,0.1269,0.1471,1676,0.1674,1650,0.1167,0.0706,196,278,4,22,23,6,0,0,0,0,0,1.55405E+12,-95.19277373,39.04330281,0.9882,0.7927,-0.6736,0,5
44,85,133,0.0278,0.0251,0.0626,0.128,0.1474,1682,0.1669,1654,0.109,0.0636,121,269,4,26,29,14,0,0,0,0,0,1.55405E+12,-95.19346655,39.04328978,0.9878,0.7927,-0.6815,0,5
45,85,133,0.0278,0.0251,0.0626,0.128,0.1474,1682,0.1669,1654,0.109,0.0636,121,269,4,26,29,14,0,0,0,0,0,1.55405E+12,-95.19346655,39.04328978,0.9878,0.7927,-0.6815,0,5
46,101,143,0.0291,0.0271,0.0641,0.1282,0.1477,1678,0.1676,1651,0.1174,0.0708,121,277,4,28,30,15,0,0,0,0,0,1.55405E+12,-95.19277373,39.04330281,0.9878,0.7927,-0.6815,0,5
47,74,146,0.0349,0.0292,0.0736,0.1534,0.1767,1970,0.1995,2013,0.1432,0.0906,196,450,4,30,36,16,0,0,0,0,0,1.55509E+12,-95.19346655,39.04328978,0.9924,0.8297,0.7298,0,5
48,74,146,0.0349,0.0292,0.0736,0.1534,0.1767,1970,0.1995,2013,0.1432,0.0906,196,450,4,30,36,16,0,0,0,0,0,1.55509E+12,-95.19346655,39.04328978,0.9924,0.8297,0.7298,0,5
49,75,177,0.0371,0.0335,0.0765,0.1543,0.1772,1983,0.2015,2017,0.1561,0.1012,196,463,4,35,39,19,0,0,0,0,0,1.55509E+12,-95.19277373,39.04330281,0.9924,0.8297,0.7298,0,5
50,5,89,0.0275,0.0216,0.0588,0.1292,0.154,1663,0.1747,1756,0.1187,0.0741,196,1329,4,23,29,10,0,0,0,0,0,1.55535E+12,-95.19346655,39.04328978,0.9881,0.8486,-0.6849,0,5
51,5,89,0.0275,0.0216,0.0588,0.1292,0.154,1663,0.1747,1756,0.1187,0.0741,196,1329,4,23,29,10,0,0,0,0,0,1.55535E+12,-95.19346655,39.04328978,0.9881,0.8486,-0.6849,0,5
52,13,129,0.0306,0.0271,0.0642,0.1313,0.1529,1665,0.1739,1768,0.1332,0.0865,196,1334,4,28,32,14,0,0,0,0,0,1.55535E+12,-95.19277373,39.04330281,0.9881,0.8486,-0.6849,0,5
53,173,205,0.0381,0.0298,0.067,0.1379,0.1568,1711,0.1761,1803,0.1221,0.0706,92,1016,4,31,39,21,0,0,0,0,0,1.55578E+12,-95.19346655,39.04328978,0.9881,0.8642,-0.7035,0,5
54,173,205,0.0381,0.0298,0.067,0.1379,0.1568,1711,0.1761,1803,0.1221,0.0706,92,1016,4,31,39,21,0,0,0,0,0,1.55578E+12,-95.19346655,39.04328978,0.9881,0.8642,-0.7035,0,5
55,162,238,0.0426,0.0351,0.0751,0.1442,0.1632,1791,0.1817,1819,0.1333,0.0794,92,1021,4,37,44,25,0,0,0,0,0,1.55578E+12,-95.19277373,39.04330281,0.9881,0.8642,-0.7035,0,5
56,467,510,0.0631,0.0549,0.0987,0.1726,0.1983,1824,0.2129,1978,0.1462,0.0973,92,1685,4,56,65,53,0,0,0,0,0,1.55621E+12,-95.19346655,39.04328978,0.988,0.8783,-0.7053,0,5
57,467,510,0.0631,0.0549,0.0987,0.1726,0.1983,1824,0.2129,1978,0.1462,0.0973,92,1685,4,56,65,53,0,0,0,0,0,1.55621E+12,-95.19346655,39.04328978,0.988,0.8783,-0.7053,0,5
58,479,659,0.0855,0.077,0.1208,0.1882,0.2018,2163,0.2162,2096,0.1633,0.0945,92,1774,4,79,88,68,1,0,0,0,0,1.55621E+12,-95.19277373,39.04330281,0.988,0.8783,-0.7053,0,5
59,311,311,0.0568,0.0413,0.0918,0.1827,0.2043,2159,0.2268,2303,0.1527,0.0884,86,1353,4,43,58,32,0,0,0,0,0,1.55639E+12,-95.19346655,39.04328978,0.9923,0.8751,0.7511,0,5
60,311,311,0.0568,0.0413,0.0918,0.1827,0.2043,2159,0.2268,2303,0.1527,0.0884,86,1353,4,43,58,32,0,0,0,0,0,1.55639E+12,-95.19346655,39.04328978,0.9923,0.8751,0.7511,0,5
61,308,334,0.0601,0.0434,0.0983,0.1962,0.2187,2305,0.2435,2374,0.1616,0.0927,86,1444,4,45,62,35,0,0,0,0,0,1.55639E+12,-95.19277373,39.04330281,0.9923,0.8751,0.7511,0,5
62,1052,963,0.1126,0.0817,0.142,0.2628,0.2939,3179,0.3132,3242,0.1815,0.1028,74,1241,4,83,115,98,2,0,0,0,0,1.55751E+12,-95.19346655,39.04328978,0.9881,0.9109,-0.7511,0,5
63,1052,963,0.1126,0.0817,0.142,0.2628,0.2939,3179,0.3132,3242,0.1815,0.1028,74,1241,4,83,115,98,2,0,0,0,0,1.55751E+12,-95.19346655,39.04328978,0.9881,0.9109,-0.7511,0,5
64,1085,1024,0.1217,0.0986,0.1526,0.2661,0.292,2996,0.3123,2946,0.1839,0.1127,74,1224,4,101,124,105,6,0,0,0,0,1.55751E+12,-95.19277373,39.04330281,0.9881,0.9109,-0.7511,0,5
65,697,655,0.0873,0.0543,0.119,0.2803,0.3171,3181,0.3429,3293,0.1902,0.0983,126,2599,4,56,89,67,0,0,0,0,0,1.55811E+12,-95.19346655,39.04328978,0.9923,0.9137,0.8073,0,5
66,697,655,0.0873,0.0543,0.119,0.2803,0.3171,3181,0.3429,3293,0.1902,0.0983,126,2599,4,56,89,67,0,0,0,0,0,1.55811E+12,-95.19346655,39.04328978,0.9923,0.9137,0.8073,0,5
67,707,654,0.0905,0.0543,0.1255,0.309,0.3529,3541,0.3796,3459,0.1975,0.1029,126,2785,4,56,93,67,0,0,0,0,0,1.55811E+12,-95.19277373,39.04330281,0.9923,0.9137,0.8073,0,5
68,244,323,0.0576,0.0349,0.0882,0.2079,0.2436,2554,0.2626,2596,0.1474,0.0799,109,1366,4,36,59,33,0,0,0,0,0,1.55855E+12,-95.19346655,39.04328978,0.9924,0.9198,0.8327,0,5
69,244,323,0.0576,0.0349,0.0882,0.2079,0.2436,2554,0.2626,2596,0.1474,0.0799,109,1366,4,36,59,33,0,0,0,0,0,1.55855E+12,-95.19346655,39.04328978,0.9924,0.9198,0.8327,0,5
70,232,315,0.0599,0.0337,0.0966,0.2533,0.2998,3111,0.3198,2863,0.1565,0.0812,109,1500,4,35,62,33,0,0,0,0,0,1.55855E+12,-95.19277373,39.04330281,0.9924,0.9198,0.8327,0,5
71,237,254,0.0421,0.0249,0.0659,0.1683,0.1974,2026,0.2174,2178,0.1125,0.0556,92,1685,4,26,43,26,0,0,0,0,0,1.55924E+12,-95.19346655,39.04328978,0.9882,0.9346,-0.8113,0,5
72,237,254,0.0421,0.0249,0.0659,0.1683,0.1974,2026,0.2174,2178,0.1125,0.0556,92,1685,4,26,43,26,0,0,0,0,0,1.55924E+12,-95.19346655,39.04328978,0.9882,0.9346,-0.8113,0,5
73,235,247,0.0444,0.0248,0.0718,0.2056,0.243,2486,0.2619,2435,0.1221,0.0591,92,1965,4,26,46,26,0,0,0,0,0,1.55924E+12,-95.19277373,39.04330281,0.9882,0.9346,-0.8113,0,5
74,339,387,0.0592,0.0362,0.0875,0.2118,0.2516,2527,0.2682,2639,0.1573,0.083,143,2362,4,37,61,40,0,0,0,0,0,1.55941E+12,-95.19346655,39.04328978,0.9924,0.928,0.8609,0,5
75,339,387,0.0592,0.0362,0.0875,0.2118,0.2516,2527,0.2682,2639,0.1573,0.083,143,2362,4,37,61,40,0,0,0,0,0,1.55941E+12,-95.19346655,39.04328978,0.9924,0.928,0.8609,0,5
76,339,375,0.0594,0.034,0.0911,0.2559,0.3118,3146,0.3315,2962,0.1689,0.0829,143,2578,4,36,61,38,0,0,0,0,0,1.55941E+12,-95.19277373,39.04330281,0.9924,0.928,0.8609,0,5
77,364,359,0.0617,0.0362,0.094,0.2338,0.2662,2654,0.2926,2891,0.162,0.0818,194,3162,4,37,63,37,0,0,0,0,0,1.55984E+12,-95.19346655,39.04328978,0.9922,0.9303,0.8642,0,5
78,364,359,0.0617,0.0362,0.094,0.2338,0.2662,2654,0.2926,2891,0.162,0.0818,194,3162,4,37,63,37,0,0,0,0,0,1.55984E+12,-95.19346655,39.04328978,0.9922,0.9303,0.8642,0,5
79,366,331,0.0628,0.0335,0.0974,0.2953,0.3483,3452,0.3744,3304,0.1788,0.085,194,3413,4,35,65,34,0,0,0,0,0,1.55984E+12,-95.19277373,39.04330281,0.9922,0.9303,0.8642,0,5
80,260,331,0.0564,0.0337,0.0867,0.2114,0.2468,2614,0.2706,2722,0.1562,0.0841,154,1251,4,35,58,34,0,0,0,0,0,1.56027E+12,-95.19346655,39.04328978,0.9924,0.9317,0.882,0,5
81,260,331,0.0564,0.0337,0.0867,0.2114,0.2468,2614,0.2706,2722,0.1562,0.0841,154,1251,4,35,58,34,0,0,0,0,0,1.56027E+12,-95.19346655,39.04328978,0.9924,0.9317,0.882,0,5
82,235,303,0.0545,0.0305,0.0883,0.2674,0.3289,3394,0.3453,3090,0.1698,0.084,154,1455,4,32,56,32,0,0,0,0,0,1.56027E+12,-95.19277373,39.04330281,0.9924,0.9317,0.882,0,5
83,304,305,0.0578,0.0331,0.0872,0.2196,0.2547,2538,0.2748,2737,0.1567,0.0804,132,2036,4,34,60,32,0,0,0,0,0,1.56071E+12,-95.19346655,39.04328978,0.9923,0.932,0.8813,0,5
84,304,305,0.0578,0.0331,0.0872,0.2196,0.2547,2538,0.2748,2737,0.1567,0.0804,132,2036,4,34,60,32,0,0,0,0,0,1.56071E+12,-95.19346655,39.04328978,0.9923,0.932,0.8813,0,5
85,302,288,0.0571,0.0305,0.0889,0.2579,0.3004,3065,0.3227,3065,0.1667,0.0814,132,2236,4,32,58,29,0,0,0,0,0,1.56071E+12,-95.19277373,39.04330281,0.9923,0.932,0.8813,0,5
86,162,227,0.0394,0.0208,0.0607,0.1679,0.2017,2057,0.2184,2150,0.1063,0.0542,69,1707,4,22,41,24,0,0,0,0,0,1.5614E+12,-95.19346655,39.04328978,0.988,0.9392,-0.855,0,5
87,162,227,0.0394,0.0208,0.0607,0.1679,0.2017,2057,0.2184,2150,0.1063,0.0542,69,1707,4,22,41,24,0,0,0,0,0,1.5614E+12,-95.19346655,39.04328978,0.988,0.9392,-0.855,0,5
88,162,232,0.0405,0.0214,0.0651,0.2017,0.2503,2596,0.2693,2492,0.1187,0.0572,69,1949,4,22,42,25,0,0,0,0,0,1.5614E+12,-95.19277373,39.04330281,0.988,0.9392,-0.855,0,5
89,223,250,0.0452,0.0274,0.0704,0.1759,0.2121,2069,0.233,2328,0.1236,0.0595,172,3579,4,29,47,26,0,0,0,0,0,1.56183E+12,-95.19346655,39.04328978,0.9881,0.9374,-0.8636,0,5
90,223,250,0.0452,0.0274,0.0704,0.1759,0.2121,2069,0.233,2328,0.1236,0.0595,172,3579,4,29,47,26,0,0,0,0,0,1.56183E+12,-95.19346655,39.04328978,0.9881,0.9374,-0.8636,0,5
91,225,248,0.0461,0.0269,0.0754,0.2171,0.2676,2643,0.2939,2680,0.137,0.0629,172,4017,4,28,47,26,0,0,0,0,0,1.56183E+12,-95.19277373,39.04330281,0.9881,0.9374,-0.8636,0,5
92,407,511,0.0732,0.0442,0.1051,0.2601,0.3172,3156,0.3418,3316,0.1907,0.1008,160,3234,4,46,75,53,0,0,0,0,0,1.562E+12,-95.19346655,39.04328978,0.9924,0.9279,0.8991,0,5
93,407,511,0.0732,0.0442,0.1051,0.2601,0.3172,3156,0.3418,3316,0.1907,0.1008,160,3234,4,46,75,53,0,0,0,0,0,1.562E+12,-95.19346655,39.04328978,0.9924,0.9279,0.8991,0,5
94,404,512,0.0734,0.0434,0.1069,0.2963,0.3676,3652,0.3922,3523,0.1996,0.1022,160,3503,4,45,75,53,0,0,0,0,0,1.562E+12,-95.19277373,39.04330281,0.9924,0.9279,0.8991,0,5
95,219,229,0.0421,0.0236,0.065,0.1741,0.211,2047,0.2331,2269,0.1156,0.0558,94,3605,4,25,44,24,0,0,0,0,0,1.56269E+12,-95.19346655,39.04328978,0.988,0.9314,-0.8606,0,5
96,219,229,0.0421,0.0236,0.065,0.1741,0.211,2047,0.2331,2269,0.1156,0.0558,94,3605,4,25,44,24,0,0,0,0,0,1.56269E+12,-95.19346655,39.04328978,0.988,0.9314,-0.8606,0,5
97,209,237,0.0432,0.0239,0.0683,0.1981,0.2469,2366,0.2687,2546,0.1249,0.0588,95,3880,4,25,44,25,0,0,0,0,0,1.56269E+12,-95.19277373,39.04330281,0.988,0.9314,-0.8606,0,5
98,266,303,0.0524,0.0315,0.0809,0.2161,0.2612,2696,0.286,2757,0.1519,0.079,127,1617,4,33,54,32,0,0,0,0,0,1.56287E+12,-95.19346655,39.04328978,0.9924,0.921,0.8921,0,5
99,266,303,0.0524,0.0315,0.0809,0.2161,0.2612,2696,0.286,2757,0.1519,0.079,127,1617,4,33,54,32,0,0,0,0,0,1.56287E+12,-95.19346655,39.04328978,0.9924,0.921,0.8921,0,5
100,259,302,0.0531,0.031,0.0824,0.2368,0.2899,2992,0.3116,2947,0.1592,0.0814,128,1677,4,32,55,32,0,0,0,0,0,1.56287E+12,-95.19277373,39.04330281,0.9924,0.921,0.8921,0,5
101,247,260,0.0425,0.026,0.0653,0.1682,0.2027,1992,0.2227,2199,0.1149,0.0565,80,3483,4,27,44,27,0,0,0,0,0,1.56356E+12,-95.19346655,39.04328978,0.988,0.9222,-0.8456,0,5
102,247,260,0.0425,0.026,0.0653,0.1682,0.2027,1992,0.2227,2199,0.1149,0.0565,80,3483,4,27,44,27,0,0,0,0,0,1.56356E+12,-95.19346655,39.04328978,0.988,0.9222,-0.8456,0,5
103,241,259,0.0435,0.0261,0.068,0.2034,0.2505,2482,0.2757,2516,0.1276,0.0585,80,3796,4,27,45,27,0,0,0,0,0,1.56356E+12,-95.19277373,39.04330281,0.988,0.9222,-0.8456,0,5
104,416,375,0.0589,0.0356,0.0844,0.2169,0.2515,2524,0.2736,2684,0.1486,0.0745,120,2716,4,37,60,39,0,0,0,0,0,1.56416E+12,-95.19346655,39.04328978,0.9924,0.9044,0.8545,0,5
105,416,375,0.0589,0.0356,0.0844,0.2169,0.2515,2524,0.2736,2684,0.1486,0.0745,120,2716,4,37,60,39,0,0,0,0,0,1.56416E+12,-95.19346655,39.04328978,0.9924,0.9044,0.8545,0,5
106,404,373,0.0585,0.0347,0.0853,0.241,0.286,2871,0.3094,2943,0.1561,0.0769,120,2911,4,36,60,39,0,0,0,0,0,1.56416E+12,-95.19277373,39.04330281,0.9924,0.9044,0.8545,0,5
107,212,228,0.039,0.0229,0.0618,0.1682,0.2024,2081,0.2203,2231,0.1088,0.052,74,1660,4,24,40,24,0,0,0,0,0,1.56442E+12,-95.19346655,39.04328978,0.988,0.9094,-0.82,0,5
108,212,228,0.039,0.0229,0.0618,0.1682,0.2024,2081,0.2203,2231,0.1088,0.052,74,1660,4,24,40,24,0,0,0,0,0,1.56442E+12,-95.19346655,39.04328978,0.988,0.9094,-0.82,0,5
109,211,226,0.0405,0.0223,0.0648,0.2006,0.2462,2548,0.2672,2554,0.1189,0.0546,74,1900,4,23,42,24,0,0,0,0,0,1.56442E+12,-95.19277373,39.04330281,0.988,0.9094,-0.82,0,5
110,431,569,0.0703,0.0448,0.0956,0.2471,0.3073,3126,0.3404,3217,0.1749,0.0944,137,2713,4,46,72,59,0,0,0,0,0,1.56459E+12,-95.19346655,39.04328978,0.9924,0.8972,0.8501,0,5
111,431,569,0.0703,0.0448,0.0956,0.2471,0.3073,3126,0.3404,3217,0.1749,0.0944,137,2713,4,46,72,59,0,0,0,0,0,1.56459E+12,-95.19346655,39.04328978,0.9924,0.8972,0.8501,0,5
112,377,557,0.0769,0.0479,0.1042,0.2775,0.3502,3468,0.3796,3365,0.1948,0.1022,137,2863,4,50,79,57,0,0,0,0,0,1.56459E+12,-95.19277373,39.04330281,0.9924,0.8972,0.8501,0,5
113,566,439,0.0491,0.0459,0.0691,0.1285,0.1557,1189,0.1595,1600,0.0993,0.0691,126,2977,4,47,50,45,0,0,0,0,0,1.56485E+12,-95.19346655,39.04328978,0.988,0.9016,-0.796,0,5
114,566,439,0.0491,0.0459,0.0691,0.1285,0.1557,1189,0.1595,1600,0.0993,0.0691,126,2977,4,47,50,45,0,0,0,0,0,1.56485E+12,-95.19346655,39.04328978,0.988,0.9016,-0.796,0,5
115,530,520,0.0562,0.0474,0.0695,0.1374,0.1703,1477,0.1771,1675,0.1033,0.0752,126,3087,4,49,58,53,0,0,0,0,0,1.56485E+12,-95.19277373,39.04330281,0.988,0.9016,-0.796,0,5
116,174,222,0.0368,0.0195,0.0553,0.1662,0.2075,2125,0.2272,2210,0.1031,0.0498,69,2741,4,20,38,23,0,0,0,0,0,1.56572E+12,-95.19346655,39.04328978,0.988,0.8828,-0.7567,0,5
117,174,222,0.0368,0.0195,0.0553,0.1662,0.2075,2125,0.2272,2210,0.1031,0.0498,69,2741,4,20,38,23,0,0,0,0,0,1.56572E+12,-95.19346655,39.04328978,0.988,0.8828,-0.7567,0,5
118,171,235,0.0388,0.0203,0.0596,0.197,0.2526,2547,0.2695,2428,0.1159,0.054,69,2854,4,21,40,25,0,0,0,0,0,1.56572E+12,-95.19277373,39.04330281,0.988,0.8828,-0.7567,0,5
119,178,201,0.0354,0.0195,0.0575,0.1607,0.1967,1938,0.2135,2115,0.0991,0.0451,74,2863,4,20,37,21,0,0,0,0,0,1.56615E+12,-95.19346655,39.04328978,0.988,0.8716,-0.7449,0,5
120,178,201,0.0354,0.0195,0.0575,0.1607,0.1967,1938,0.2135,2115,0.0991,0.0451,74,2863,4,20,37,21,0,0,0,0,0,1.56615E+12,-95.19346655,39.04328978,0.988,0.8716,-0.7449,0,5
