,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_B10,ST_ATRAN,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,date,longitude,latitude,cosVZA,cosSZA,cosRAA,partition,ID,PLOT_ID,Date
0,0.049947500000000006,0.06182749999999998,0.08330500000000002,0.102885,0.230705,0.34686500000000003,0.21453500000000003,96.0,50802.0,6926.0,703.0,1169.0,9781.0,85.0,230.0,11381.0,2453.0,21824.0,0.0,1628443754222.0,-99.1114837997555,47.161794234887715,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
1,0.0563825,0.06928000000000001,0.09768749999999998,0.121805,0.251825,0.36881,0.2373325,96.0,51008.0,6929.0,705.0,1168.0,9777.0,85.0,231.0,11459.0,2450.0,21824.0,0.0,1628443754222.0,-99.1110880000477,47.16179461937048,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
2,0.05577749999999998,0.06771250000000001,0.09452500000000003,0.11751499999999998,0.2493225,0.35712249999999995,0.2277075,96.0,51042.0,6929.0,707.0,1168.0,9790.0,78.0,229.0,11483.0,2450.0,21824.0,0.0,1628443754222.0,-99.11069220033174,47.16179500248579,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
3,0.05286249999999998,0.06518249999999998,0.0893275,0.11091499999999999,0.23265750000000002,0.3657025,0.23400500000000002,96.0,50918.0,6929.0,704.0,1168.0,9777.0,85.0,230.0,11424.0,2450.0,21824.0,0.0,1628443754222.0,-99.11148436447937,47.162064189625646,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
4,0.06273499999999999,0.07577,0.10233500000000001,0.12813000000000002,0.258315,0.38806,0.2564725,96.0,51019.0,6930.0,707.0,1168.0,9775.0,85.0,230.0,11462.0,2449.0,21824.0,0.0,1628443754222.0,-99.11108856276664,47.16206457411202,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
5,0.05583250000000001,0.06851000000000002,0.09482750000000001,0.11735000000000001,0.261835,0.3672975,0.23224499999999998,96.0,50982.0,6930.0,709.0,1168.0,9794.0,78.0,229.0,11463.0,2449.0,21824.0,0.0,1628443754222.0,-99.11069276104577,47.16206495723093,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
6,0.054952500000000015,0.06551249999999997,0.08968500000000001,0.11033749999999998,0.23370249999999998,0.3540975,0.22349999999999998,96.0,51077.0,6931.0,706.0,1167.0,9778.0,85.0,231.0,11488.0,2447.0,21824.0,0.0,1628443754222.0,-99.11148492921143,47.16233414435078,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
7,0.05665749999999997,0.06944499999999998,0.09752250000000001,0.11960500000000002,0.254465,0.37711500000000003,0.2413475,66.0,51071.0,6931.0,709.0,1167.0,9779.0,85.0,230.0,11487.0,2447.0,21824.0,0.0,1628443754222.0,-99.11108912549375,47.162334528840766,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
8,0.060809999999999975,0.0718375,0.097825,0.12086999999999998,0.2608175,0.3734025,0.2375525,96.0,50988.0,6930.0,711.0,1168.0,9792.0,78.0,229.0,11464.0,2449.0,21824.0,0.0,1628443754222.0,-99.11069332176791,47.16233491196327,0.9907,0.8223,0.0,8.0,104,DCFS_069,9/8/2021
0,0.013922500000000004,0.0189,0.037242499999999984,0.02010999999999999,0.2545475,0.08759499999999998,0.0358125,160.0,45044.0,7377.0,96.0,1020.0,9857.0,59.0,337.0,9412.0,2100.0,21824.0,0.0,1597603793721.0,-121.95739850616549,45.82848695226827,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
1,0.0144725,0.019532500000000008,0.035784999999999983,0.019752500000000006,0.24038500000000002,0.0774475,0.03204499999999999,130.0,44919.0,7374.0,96.0,1021.0,9855.0,59.0,337.0,9366.0,2102.0,21824.0,0.0,1597603793721.0,-121.95701232676186,45.82848342758073,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
2,0.016204999999999997,0.02010999999999999,0.0383425,0.021925,0.254575,0.08234249999999999,0.03281500000000001,160.0,44811.0,7372.0,96.0,1022.0,9856.0,59.0,337.0,9327.0,2104.0,21824.0,0.0,1597603793721.0,-121.95662614743004,45.828479901588246,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
3,0.011997499999999994,0.01791000000000001,0.035619999999999985,0.020082500000000003,0.248965,0.0874025,0.034245,160.0,45222.0,7377.0,99.0,1020.0,9857.0,59.0,334.0,9477.0,2100.0,21824.0,0.0,1597603793721.0,-121.9573934652316,45.82875692596286,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
4,0.01238249999999999,0.019394999999999996,0.03364,0.019257499999999983,0.2356275,0.0811325,0.030917499999999987,160.0,45128.0,7374.0,99.0,1021.0,9855.0,59.0,335.0,9442.0,2102.0,21824.0,0.0,1597603793721.0,-121.95700728396162,45.82875340124232,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
5,0.01389499999999999,0.019669999999999993,0.034272499999999984,0.019614999999999994,0.23912,0.07791500000000001,0.030450000000000005,160.0,45056.0,7372.0,99.0,1022.0,9856.0,59.0,335.0,9416.0,2104.0,21824.0,0.0,1597603793721.0,-121.95662110276349,45.82874987521681,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
6,0.012767499999999987,0.01680999999999999,0.03680249999999999,0.019229999999999997,0.25531750000000003,0.08294750000000001,0.033805,160.0,45364.0,7377.0,102.0,1020.0,9860.0,77.0,333.0,9531.0,2100.0,21824.0,0.0,1597603793721.0,-121.9573884242259,45.829026899644205,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
7,0.012465000000000004,0.01645250000000001,0.03636249999999999,0.019284999999999997,0.2434925,0.08019749999999998,0.032072500000000004,160.0,45297.0,7375.0,102.0,1021.0,9858.0,77.0,334.0,9505.0,2102.0,21824.0,0.0,1597603793721.0,-121.95700224108955,45.82902337489065,0.9918,0.8012,0.7247,1.0,105,WREF_088,9/8/2020
8,0.007789999999999991,0.009137499999999993,0.027837499999999987,0.013757500000000006,0.23692000000000002,0.0719475,0.026269999999999988,66.0,43151.0,7645.0,72.0,785.0,9864.0,59.0,350.0,8476.0,1590.0,21824.0,0.0,1596826561075.0,-121.95739850616549,45.82848695226827,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
9,0.007212499999999983,0.008477499999999999,0.02552750000000001,0.01254749999999999,0.2174775,0.06672250000000002,0.024345000000000006,96.0,43114.0,7642.0,75.0,786.0,9863.0,59.0,349.0,8462.0,1593.0,21824.0,0.0,1596826561075.0,-121.95701232676186,45.82848342758073,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
10,0.008669999999999983,0.010209999999999997,0.028469999999999995,0.014692499999999997,0.2385425,0.07112249999999998,0.026324999999999987,96.0,43090.0,7639.0,78.0,787.0,9864.0,59.0,347.0,8453.0,1595.0,21824.0,0.0,1596826561075.0,-121.95662614743004,45.828479901588246,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
11,0.008642499999999997,0.009797499999999987,0.027315000000000006,0.01400499999999999,0.22798249999999998,0.07480749999999997,0.028359999999999996,96.0,43162.0,7645.0,71.0,785.0,9863.0,59.0,351.0,8479.0,1590.0,21824.0,0.0,1596826561075.0,-121.9573934652316,45.82875692596286,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
12,0.007817500000000005,0.009275000000000005,0.024922499999999986,0.012740000000000001,0.2129125,0.0679325,0.024757499999999988,96.0,43135.0,7642.0,74.0,786.0,9862.0,59.0,349.0,8468.0,1593.0,21824.0,0.0,1596826561075.0,-121.95700728396162,45.82875340124232,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
13,0.00800999999999999,0.009275000000000005,0.02470249999999999,0.012575000000000003,0.21117999999999998,0.06369750000000002,0.023354999999999987,96.0,43112.0,7639.0,77.0,787.0,9862.0,59.0,347.0,8460.0,1595.0,21824.0,0.0,1596826561075.0,-121.95662110276349,45.82874987521681,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
14,0.008449999999999985,0.009687499999999988,0.027095000000000008,0.013729999999999992,0.2262225,0.06939000000000001,0.025142499999999984,96.0,43170.0,7645.0,71.0,785.0,9864.0,77.0,352.0,8482.0,1590.0,21824.0,0.0,1596826561075.0,-121.9573884242259,45.829026899644205,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
15,0.008642499999999997,0.009302499999999991,0.026709999999999984,0.013454999999999995,0.224875,0.0720575,0.026132500000000003,96.0,43147.0,7643.0,74.0,786.0,9864.0,77.0,351.0,8474.0,1592.0,21824.0,0.0,1596826561075.0,-121.95700224108955,45.82902337489065,0.9984000000000001,0.8307,0.0,1.0,105,WREF_088,9/8/2020
0,0.013537500000000008,0.01634250000000001,0.0358125,0.018845,0.2477275,0.08286500000000002,0.032649999999999985,160.0,45344.0,7370.0,108.0,1023.0,9860.0,95.0,332.0,9524.0,2107.0,21824.0,0.0,1597603793721.0,-121.95506122186232,45.82954567847477,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
1,0.013262499999999983,0.015710000000000002,0.0324575,0.017827499999999996,0.235655,0.07684249999999998,0.0293775,160.0,45312.0,7368.0,108.0,1024.0,9859.0,101.0,333.0,9511.0,2108.0,21824.0,0.0,1597603793721.0,-121.95467503542464,45.82954214582522,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
2,0.012657499999999988,0.015847499999999987,0.034355,0.018570000000000003,0.24253000000000002,0.07862999999999998,0.03064249999999999,160.0,45273.0,7367.0,108.0,1024.0,9859.0,101.0,333.0,9498.0,2109.0,21824.0,0.0,1597603793721.0,-121.95428884905897,45.829538611870674,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
3,0.014664999999999984,0.01686499999999999,0.03705,0.019779999999999992,0.2590575,0.08795249999999999,0.03394249999999999,160.0,45372.0,7370.0,111.0,1023.0,9861.0,95.0,330.0,9535.0,2107.0,21824.0,0.0,1597603793721.0,-121.95505616944254,45.82981565191815,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
4,0.013344999999999996,0.016259999999999997,0.034107499999999985,0.017937499999999995,0.2437125,0.07893250000000002,0.031439999999999996,160.0,45330.0,7368.0,111.0,1024.0,9860.0,101.0,331.0,9519.0,2108.0,21824.0,0.0,1597603793721.0,-121.95466998113844,45.82981211923552,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
5,0.0143625,0.016534999999999994,0.03479499999999999,0.019394999999999996,0.24621500000000002,0.08143499999999998,0.03220999999999999,160.0,45283.0,7367.0,111.0,1025.0,9859.0,101.0,331.0,9501.0,2110.0,21824.0,0.0,1597603793721.0,-121.95428379290631,45.829808585247875,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
6,0.014609999999999984,0.017194999999999988,0.03672,0.019202499999999983,0.25509750000000003,0.08390999999999998,0.0323475,160.0,45370.0,7370.0,114.0,1023.0,9862.0,58.0,325.0,9535.0,2107.0,21824.0,0.0,1597603793721.0,-121.95505111695074,45.83008562534829,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
7,0.013977500000000004,0.016562500000000008,0.03460250000000001,0.017992499999999995,0.2519075,0.08063749999999997,0.031494999999999995,130.0,45313.0,7368.0,114.0,1024.0,9862.0,76.0,327.0,9514.0,2109.0,21824.0,0.0,1597603793721.0,-121.9546649267802,45.83008209263257,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
8,0.013977500000000004,0.016727500000000006,0.03383249999999999,0.01837749999999999,0.2475075,0.079675,0.030230000000000007,160.0,45251.0,7366.0,114.0,1025.0,9861.0,76.0,327.0,9491.0,2111.0,21824.0,0.0,1597603793721.0,-121.95427873668162,45.83007855861184,0.9918,0.8012,0.7246,1.0,106,WREF_078,9/8/2020
9,0.008532499999999998,0.009192499999999992,0.025279999999999997,0.012630000000000002,0.2205025,0.06520999999999999,0.023767499999999997,96.0,43116.0,7636.0,87.0,789.0,9864.0,95.0,344.0,8463.0,1598.0,21824.0,0.0,1596826561075.0,-121.95506122186232,45.82954567847477,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
10,0.007872500000000004,0.009027499999999994,0.023244999999999988,0.011887499999999995,0.20898,0.06397249999999999,0.023052500000000004,96.0,43107.0,7634.0,90.0,789.0,9863.0,101.0,343.0,8459.0,1600.0,21824.0,0.0,1596826561075.0,-121.95467503542464,45.82954214582522,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
11,0.0074325000000000085,0.009302499999999991,0.02442749999999999,0.012685000000000002,0.21722999999999998,0.06342249999999999,0.02302499999999999,96.0,43073.0,7632.0,93.0,790.0,9864.0,101.0,341.0,8447.0,1601.0,21824.0,0.0,1596826561075.0,-121.95428884905897,45.829538611870674,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
12,0.008945000000000008,0.009440000000000004,0.02739749999999999,0.013729999999999992,0.23221750000000002,0.07131500000000002,0.02599499999999999,96.0,43116.0,7636.0,87.0,789.0,9865.0,95.0,344.0,8463.0,1598.0,21824.0,0.0,1596826561075.0,-121.95505616944254,45.82981565191815,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
13,0.0072399999999999964,0.008890000000000009,0.024565000000000003,0.012630000000000002,0.21511249999999998,0.06966499999999998,0.025252499999999983,96.0,43111.0,7634.0,90.0,789.0,9863.0,101.0,343.0,8461.0,1600.0,21824.0,0.0,1596826561075.0,-121.95466998113844,45.82981211923552,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
14,0.007404999999999995,0.009687499999999988,0.025444999999999995,0.013564999999999994,0.21998,0.06644749999999999,0.024290000000000006,96.0,43087.0,7631.0,93.0,790.0,9863.0,101.0,341.0,8452.0,1602.0,21824.0,0.0,1596826561075.0,-121.95428379290631,45.829808585247875,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
15,0.008862499999999995,0.009275000000000005,0.027067499999999994,0.013564999999999994,0.23422500000000002,0.07013249999999999,0.02547250000000001,66.0,43108.0,7636.0,87.0,789.0,9867.0,58.0,341.0,8462.0,1598.0,21824.0,0.0,1596826561075.0,-121.95505111695074,45.83008562534829,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
16,0.007624999999999993,0.008890000000000009,0.025499999999999995,0.012575000000000003,0.22823,0.06958249999999999,0.02470249999999999,96.0,43109.0,7633.0,90.0,790.0,9866.0,76.0,341.0,8462.0,1600.0,21824.0,0.0,1596826561075.0,-121.9546649267802,45.83008209263257,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
17,0.007844999999999991,0.008862499999999995,0.025444999999999995,0.012822499999999987,0.22776249999999998,0.06732749999999998,0.02437249999999999,96.0,43101.0,7630.0,93.0,791.0,9866.0,76.0,339.0,8458.0,1603.0,21824.0,0.0,1596826561075.0,-121.95427873668162,45.83007855861184,0.9984000000000001,0.8307,0.0,1.0,106,WREF_078,9/8/2020
0,0.01389499999999999,0.016644999999999993,0.03361249999999999,0.018460000000000004,0.23727750000000003,0.07596249999999999,0.02896499999999999,160.0,45488.0,7376.0,126.0,1020.0,9857.0,80.0,319.0,9575.0,2100.0,21824.0,0.0,1597603793721.0,-121.95734809359472,45.83118668861818,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
1,0.013647500000000007,0.016562500000000008,0.035784999999999983,0.01865249999999999,0.2467375,0.07887749999999999,0.031164999999999998,160.0,45441.0,7375.0,126.0,1020.0,9859.0,80.0,319.0,9558.0,2101.0,21824.0,0.0,1597603793721.0,-121.9569618955265,45.831183163600556,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
2,0.015765,0.017607499999999998,0.037132499999999985,0.019779999999999992,0.2506975,0.08324999999999999,0.033585000000000004,160.0,45393.0,7375.0,126.0,1021.0,9858.0,80.0,320.0,9540.0,2101.0,21824.0,0.0,1597603793721.0,-121.95657569753016,45.83117963727786,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
3,0.014087500000000003,0.017002500000000004,0.03438250000000001,0.018515000000000004,0.241375,0.08220499999999997,0.032704999999999984,160.0,45488.0,7375.0,129.0,1020.0,9858.0,80.0,317.0,9575.0,2101.0,21824.0,0.0,1597603793721.0,-121.9573430519426,45.83145666218033,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
4,0.012987499999999985,0.016204999999999997,0.034355,0.018075000000000008,0.24253000000000002,0.07796999999999998,0.029459999999999986,160.0,45427.0,7375.0,129.0,1020.0,9858.0,80.0,318.0,9553.0,2101.0,21824.0,0.0,1597603793721.0,-121.95695685200779,45.83145313712969,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
5,0.012657499999999988,0.01691999999999999,0.0357575,0.01901,0.254685,0.08184750000000002,0.031192499999999984,160.0,45359.0,7375.0,129.0,1021.0,9859.0,80.0,318.0,9529.0,2101.0,21824.0,0.0,1597603793721.0,-121.95657065214485,45.83144961077397,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
6,0.013482500000000008,0.016204999999999997,0.0324025,0.017469999999999986,0.2393675,0.07984000000000002,0.030807499999999988,160.0,45492.0,7375.0,132.0,1021.0,9858.0,80.0,316.0,9577.0,2101.0,21824.0,0.0,1597603793721.0,-121.95733801021866,45.83172663572924,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
7,0.013482500000000008,0.016589999999999994,0.0328425,0.017579999999999985,0.241815,0.079565,0.03069749999999999,130.0,45419.0,7375.0,132.0,1021.0,9858.0,80.0,316.0,9550.0,2101.0,21824.0,0.0,1597603793721.0,-121.95695180841723,45.831723110645584,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
8,0.014197500000000002,0.016204999999999997,0.03454750000000001,0.0173325,0.24902000000000002,0.079455,0.030752499999999988,160.0,45339.0,7374.0,132.0,1021.0,9860.0,80.0,316.0,9522.0,2102.0,21824.0,0.0,1597603793721.0,-121.95656560668765,45.831719584256845,0.9918,0.8011,0.7246,1.0,107,WREF_082,9/8/2020
9,0.007294999999999996,0.008394999999999986,0.024207499999999993,0.01180500000000001,0.217505,0.06488,0.023739999999999983,96.0,43132.0,7644.0,69.0,785.0,9863.0,80.0,354.0,8469.0,1591.0,21824.0,0.0,1596826561075.0,-121.95734809359472,45.83118668861818,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
10,0.0083125,0.00878000000000001,0.025719999999999993,0.013014999999999999,0.22526000000000002,0.06617250000000002,0.023574999999999985,96.0,43146.0,7644.0,72.0,786.0,9863.0,80.0,352.0,8473.0,1591.0,21824.0,0.0,1596826561075.0,-121.9569618955265,45.831183163600556,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
11,0.008532499999999998,0.009495000000000003,0.026902499999999996,0.013647500000000007,0.2304025,0.0710675,0.025829999999999992,96.0,43148.0,7643.0,75.0,786.0,9863.0,80.0,350.0,8474.0,1592.0,21824.0,0.0,1596826561075.0,-121.95657569753016,45.83117963727786,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
12,0.0069099999999999995,0.008587499999999998,0.023519999999999985,0.012107499999999993,0.21071250000000002,0.06683250000000002,0.025197499999999984,96.0,43132.0,7644.0,69.0,786.0,9862.0,80.0,354.0,8468.0,1591.0,21824.0,0.0,1596826561075.0,-121.9573430519426,45.83145666218033,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
13,0.0074325000000000085,0.0084225,0.024812499999999987,0.012355000000000005,0.224105,0.06581500000000001,0.0235475,96.0,43145.0,7644.0,72.0,786.0,9864.0,80.0,352.0,8473.0,1591.0,21824.0,0.0,1596826561075.0,-121.95695685200779,45.83145313712969,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
14,0.007707500000000006,0.009385000000000004,0.025912500000000005,0.012877499999999986,0.23254750000000002,0.06889499999999998,0.024757499999999988,96.0,43151.0,7643.0,75.0,786.0,9864.0,80.0,350.0,8476.0,1592.0,21824.0,0.0,1596826561075.0,-121.95657065214485,45.83144961077397,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
15,0.006882499999999986,0.00800999999999999,0.02285999999999999,0.011364999999999986,0.21404,0.06614500000000001,0.024400000000000005,66.0,43113.0,7643.0,69.0,786.0,9863.0,80.0,354.0,8462.0,1592.0,21824.0,0.0,1596826561075.0,-121.95733801021866,45.83172663572924,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
16,0.007047499999999984,0.008587499999999998,0.024455000000000005,0.011694999999999983,0.22119,0.06674999999999998,0.024180000000000007,96.0,43126.0,7643.0,72.0,786.0,9864.0,80.0,352.0,8467.0,1592.0,21824.0,0.0,1596826561075.0,-121.95695180841723,45.831723110645584,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
17,0.006964999999999999,0.008642499999999997,0.024400000000000005,0.011970000000000008,0.22740500000000002,0.066695,0.023767499999999997,96.0,43138.0,7643.0,75.0,786.0,9865.0,80.0,350.0,8471.0,1592.0,21824.0,0.0,1596826561075.0,-121.95656560668765,45.831719584256845,0.9984000000000001,0.8307,0.0,1.0,107,WREF_082,9/8/2020
0,0.06614500000000001,0.0777775,0.1106125,0.13327250000000002,0.3393025,0.38330250000000005,0.23323500000000003,96.0,50148.0,5558.0,38.0,1613.0,9529.0,0.0,460.0,10364.0,3556.0,21824.0,0.0,1533307772679.0,-67.07635922802653,18.019854478677438,0.999,0.9069,0.8372,10.0,109,LAJA_065,9/8/2018
1,0.0690325,0.08127000000000001,0.11212499999999997,0.14281500000000003,0.34785499999999997,0.41091249999999996,0.24995499999999998,96.0,50444.0,5558.0,34.0,1613.0,9538.0,0.0,478.0,10460.0,3556.0,21824.0,0.0,1533307772679.0,-67.0766395427157,18.020128299217603,0.999,0.9069,0.8374,10.0,109,LAJA_065,9/8/2018
2,0.06452249999999998,0.0740925,0.10761500000000002,0.12835000000000002,0.3455725,0.39004,0.22625,96.0,50328.0,5558.0,35.0,1613.0,9538.0,0.0,474.0,10425.0,3556.0,21824.0,0.0,1533307772679.0,-67.07635628497789,18.02012548365718,0.999,0.9069,0.8372,10.0,109,LAJA_065,9/8/2018
3,0.06636500000000001,0.07846500000000001,0.10659750000000001,0.1201275,0.33498500000000003,0.339385,0.1999325,96.0,50220.0,5558.0,36.0,1613.0,9538.0,0.0,469.0,10392.0,3556.0,21824.0,0.0,1533307772679.0,-67.07607302729187,18.02012266768271,0.999,0.9069,0.8370000000000001,10.0,109,LAJA_065,9/8/2018
4,0.06906000000000001,0.07846500000000001,0.10951250000000001,0.134235,0.328825,0.40959249999999997,0.25452,96.0,50579.0,5558.0,31.0,1613.0,9538.0,0.0,492.0,10501.0,3556.0,21824.0,0.0,1533307772679.0,-67.07663660004798,18.020399304234473,0.999,0.9069,0.8375,10.0,109,LAJA_065,9/8/2018
